subjID	group	trial	cue	choice	rt	outcome
1	pt	151	6	0	0	0
1	pt	152	5	1	0	0
1	pt	153	7	1	0	0
1	pt	154	1	1	0	0
1	pt	155	5	1	0	0
1	pt	156	4	1	0	0
1	pt	157	4	1	0	0
1	pt	158	7	1	0	0
1	pt	159	1	1	0	0
1	pt	160	6	1	0	0
1	pt	161	6	1	0	0
1	pt	162	4	1	0	0
1	pt	163	3	1	0	0
1	pt	164	6	1	0	0
1	pt	165	2	1	0	0
1	pt	166	4	1	0	0
1	pt	167	4	1	0	0
1	pt	168	6	1	0	0
1	pt	169	2	1	0	0
1	pt	170	2	1	0	0
1	pt	171	4	1	0	0
1	pt	172	4	1	0	0
1	pt	173	6	1	0	0
1	pt	174	4	1	0	0
1	pt	175	2	1	0	0
1	pt	176	7	0	0	0
1	pt	177	6	1	0	0
1	pt	178	4	1	0	0
1	pt	179	6	1	0	0
1	pt	180	4	1	0	0
1	pt	181	6	1	0	0
1	pt	182	6	1	0	0
1	pt	183	7	1	0	0
1	pt	184	6	1	0	0
1	pt	185	1	1	0	0
1	pt	186	2	1	0	0
1	pt	187	4	1	0	0
1	pt	188	7	1	0	0
1	pt	189	2	1	0	0
2	pt	0	7	0	0	0
2	pt	1	4	0	0	-1
2	pt	2	7	0	0	0
2	pt	3	6	0	0	0
2	pt	4	5	1	0	0
2	pt	5	2	1	0	0
2	pt	6	2	1	0	0
2	pt	7	2	1	0	0
2	pt	8	6	0	0	0
2	pt	9	2	1	0	0
2	pt	10	4	1	0	0
2	pt	11	4	1	0	0
2	pt	12	6	0	0	0
2	pt	13	6	0	0	0
2	pt	14	2	1	0	0
2	pt	15	4	1	0	0
2	pt	16	6	1	0	0
2	pt	17	6	0	0	0
2	pt	18	2	0	0	-1
2	pt	19	2	1	0	0
2	pt	20	2	1	0	0
2	pt	21	2	1	0	0
2	pt	22	4	1	0	0
2	pt	23	2	1	0	0
2	pt	24	4	0	0	-1
2	pt	25	2	1	0	0
2	pt	26	4	1	0	0
2	pt	27	2	1	0	0
2	pt	28	7	1	0	0
2	pt	29	6	0	0	0
2	pt	30	4	1	0	0
2	pt	31	2	1	0	0
2	pt	32	2	1	0	0
2	pt	33	4	1	0	0
2	pt	34	1	1	0	0
2	pt	35	5	1	0	0
2	pt	36	4	1	0	0
2	pt	37	4	1	0	0
2	pt	38	6	0	0	0
2	pt	39	6	0	0	0
2	pt	40	7	0	0	0
2	pt	41	3	0	0	0
2	pt	42	6	0	0	0
2	pt	43	6	0	0	0
2	pt	44	3	1	0	0
2	pt	45	4	1	0	0
2	pt	46	2	1	0	0
2	pt	47	6	0	0	0
2	pt	48	2	1	0	0
2	pt	49	2	1	0	0
2	pt	50	2	1	0	0
2	pt	51	4	1	0	0
2	pt	52	6	0	0	0
2	pt	53	4	0	0	-1
2	pt	54	4	1	0	0
2	pt	55	1	1	0	0
2	pt	56	4	1	0	0
2	pt	57	2	1	0	0
2	pt	58	2	1	0	0
2	pt	59	6	0	0	0
2	pt	60	2	1	0	0
2	pt	61	6	0	0	0
2	pt	62	6	0	0	0
2	pt	63	2	1	0	0
2	pt	64	4	1	0	0
2	pt	65	2	1	0	0
2	pt	66	6	0	0	0
2	pt	67	5	0	0	0
2	pt	68	6	0	0	0
2	pt	69	4	1	0	0
2	pt	70	6	0	0	0
2	pt	71	1	1	0	0
2	pt	72	2	0	0	-1
2	pt	73	6	0	0	0
2	pt	74	4	1	0	0
2	pt	75	2	1	0	0
2	pt	76	2	0	0	-1
2	pt	77	6	1	0	0
2	pt	78	4	1	0	0
2	pt	79	6	0	0	0
2	pt	80	6	0	0	0
2	pt	81	4	1	0	0
2	pt	82	4	1	0	0
2	pt	83	4	1	0	0
2	pt	84	6	0	0	0
2	pt	85	6	0	0	0
2	pt	86	1	1	0	0
2	pt	87	6	0	0	0
2	pt	88	6	0	0	0
2	pt	89	6	0	0	0
2	pt	90	2	1	0	0
2	pt	91	4	1	0	0
2	pt	92	2	1	0	0
2	pt	93	3	0	0	0
2	pt	94	6	0	0	0
2	pt	95	6	0	0	0
2	pt	96	2	1	0	0
2	pt	97	3	1	0	0
2	pt	98	4	1	0	0
2	pt	99	7	0	0	0
2	pt	100	2	1	0	0
2	pt	101	2	1	0	0
2	pt	102	6	0	0	0
2	pt	103	4	1	0	0
2	pt	104	6	0	0	0
2	pt	105	2	1	0	0
2	pt	106	4	1	0	0
2	pt	107	3	1	0	0
2	pt	108	3	1	0	0
2	pt	109	4	1	0	0
2	pt	110	4	1	0	0
2	pt	111	3	0	0	0
2	pt	112	6	0	0	0
2	pt	113	6	0	0	0
2	pt	114	6	0	0	0
2	pt	115	2	0	0	-1
2	pt	116	4	1	0	0
2	pt	117	6	0	0	0
2	pt	118	6	0	0	0
2	pt	119	3	1	0	0
2	pt	120	6	0	0	0
2	pt	121	6	1	0	0
2	pt	122	2	1	0	0
2	pt	123	6	0	0	0
2	pt	124	4	1	0	0
2	pt	125	4	1	0	0
2	pt	126	4	1	0	0
2	pt	127	4	0	0	-1
2	pt	128	4	1	0	0
2	pt	129	4	1	0	0
2	pt	130	6	0	0	0
2	pt	131	4	1	0	0
2	pt	132	4	1	0	0
2	pt	133	4	1	0	0
2	pt	134	6	0	0	0
2	pt	135	3	1	0	0
2	pt	136	2	1	0	0
2	pt	137	2	1	0	0
2	pt	138	6	0	0	0
2	pt	139	6	0	0	0
2	pt	140	2	1	0	0
2	pt	141	3	0	0	0
2	pt	142	2	1	0	0
2	pt	143	2	1	0	0
2	pt	144	6	0	0	0
2	pt	145	2	1	0	0
2	pt	146	7	0	0	0
2	pt	147	2	1	0	0
2	pt	148	6	1	0	0
2	pt	149	4	1	0	0
2	pt	150	3	1	0	0
2	pt	151	3	1	0	0
2	pt	152	6	0	0	0
2	pt	153	2	1	0	0
2	pt	154	5	1	0	0
2	pt	155	4	1	0	0
2	pt	156	4	1	0	0
2	pt	157	6	0	0	0
2	pt	158	4	1	0	0
2	pt	159	6	0	0	0
2	pt	160	6	0	0	0
2	pt	161	1	1	0	0
2	pt	162	6	0	0	0
2	pt	163	2	1	0	0
2	pt	164	6	0	0	0
2	pt	165	1	1	0	0
2	pt	166	3	0	0	0
2	pt	167	2	1	0	0
2	pt	168	4	1	0	0
2	pt	169	6	1	0	0
2	pt	170	2	0	0	-1
2	pt	171	2	1	0	0
2	pt	172	3	1	0	0
2	pt	173	6	0	0	0
2	pt	174	2	1	0	0
2	pt	175	2	1	0	0
2	pt	176	2	0	0	-1
2	pt	177	6	0	0	0
2	pt	178	4	1	0	0
2	pt	179	2	1	0	0
2	pt	180	6	0	0	0
2	pt	181	3	1	0	0
2	pt	182	6	0	0	0
2	pt	183	6	0	0	0
2	pt	184	2	1	0	0
2	pt	185	7	0	0	0
2	pt	186	2	1	0	0
2	pt	187	2	1	0	0
2	pt	188	2	1	0	0
2	pt	189	3	1	0	0
3	pt	0	2	0	0	-1
3	pt	1	4	1	0	0
3	pt	2	3	1	0	0
3	pt	3	6	1	0	0
3	pt	4	1	1	0	0
3	pt	5	5	1	0	0
3	pt	6	2	1	0	0
3	pt	7	2	1	0	0
3	pt	8	6	1	0	0
3	pt	9	7	1	0	0
3	pt	10	3	1	0	0
3	pt	11	6	1	0	0
3	pt	12	2	1	0	0
3	pt	13	5	1	0	0
3	pt	14	6	1	0	0
3	pt	15	2	1	0	0
3	pt	16	4	1	0	0
3	pt	17	6	1	0	0
3	pt	18	2	1	0	0
3	pt	19	1	1	0	0
3	pt	20	4	1	0	0
3	pt	21	4	1	0	0
3	pt	22	6	1	0	0
3	pt	23	6	1	0	0
3	pt	24	2	1	0	0
3	pt	25	4	1	0	0
3	pt	26	4	1	0	0
3	pt	27	4	1	0	0
3	pt	28	7	1	0	0
3	pt	29	6	1	0	0
3	pt	30	4	1	0	0
3	pt	31	2	1	0	0
3	pt	32	6	1	0	0
3	pt	33	2	1	0	0
3	pt	34	6	1	0	0
3	pt	35	6	1	0	0
3	pt	36	5	1	0	0
3	pt	37	4	1	0	0
3	pt	38	2	1	0	0
3	pt	39	3	1	0	0
3	pt	40	6	1	0	0
3	pt	41	5	1	0	0
3	pt	42	6	1	0	0
3	pt	43	6	1	0	0
3	pt	44	6	1	0	0
3	pt	45	6	1	0	0
3	pt	46	2	1	0	0
3	pt	47	4	1	0	0
3	pt	48	4	1	0	0
3	pt	49	4	1	0	0
3	pt	50	5	1	0	0
3	pt	51	2	1	0	0
3	pt	52	1	1	0	0
3	pt	53	4	1	0	0
3	pt	54	2	1	0	0
3	pt	55	6	1	0	0
3	pt	56	6	1	0	0
3	pt	57	6	0	0	0
3	pt	58	5	1	0	0
3	pt	59	3	1	0	0
3	pt	60	4	1	0	0
3	pt	61	6	0	0	0
3	pt	62	2	1	0	0
3	pt	63	6	1	0	0
3	pt	64	1	1	0	0
3	pt	65	6	1	0	0
3	pt	66	6	1	0	0
3	pt	67	1	1	0	0
3	pt	68	4	0	0	-1
3	pt	69	4	1	0	0
3	pt	70	2	1	0	0
3	pt	71	2	1	0	0
3	pt	72	6	1	0	0
3	pt	73	4	1	0	0
3	pt	74	7	1	0	0
3	pt	75	7	1	0	0
3	pt	76	7	1	0	0
3	pt	77	2	1	0	0
3	pt	78	6	1	0	0
3	pt	79	2	1	0	0
3	pt	80	4	1	0	0
3	pt	81	6	1	0	0
3	pt	82	2	1	0	0
3	pt	83	4	1	0	0
3	pt	84	2	1	0	0
3	pt	85	2	1	0	0
3	pt	86	2	1	0	0
3	pt	87	3	1	0	0
3	pt	88	1	1	0	0
3	pt	89	4	1	0	0
3	pt	90	5	1	0	0
3	pt	91	4	0	0	-1
3	pt	92	2	1	0	0
3	pt	93	2	1	0	0
3	pt	94	2	1	0	0
3	pt	95	2	1	0	0
3	pt	96	7	1	0	0
3	pt	97	2	1	0	0
3	pt	98	6	1	0	0
3	pt	99	4	1	0	0
3	pt	100	4	1	0	0
3	pt	101	4	1	0	0
3	pt	102	7	0	0	0
3	pt	103	3	1	0	0
3	pt	104	6	1	0	0
3	pt	105	4	1	0	0
3	pt	106	4	1	0	0
3	pt	107	7	1	0	0
3	pt	108	4	1	0	0
3	pt	109	2	1	0	0
3	pt	110	4	1	0	0
3	pt	111	6	1	0	0
3	pt	112	6	1	0	0
3	pt	113	6	1	0	0
3	pt	114	2	1	0	0
3	pt	115	6	1	0	0
3	pt	116	4	1	0	0
3	pt	117	4	1	0	0
3	pt	118	7	1	0	0
3	pt	119	7	1	0	0
3	pt	120	6	1	0	0
3	pt	121	3	1	0	0
3	pt	122	6	0	0	0
3	pt	123	5	1	0	0
3	pt	124	4	0	0	-1
3	pt	125	1	1	0	0
3	pt	126	6	1	0	0
3	pt	127	4	1	0	0
3	pt	128	6	1	0	0
3	pt	129	6	1	0	0
3	pt	130	6	1	0	0
3	pt	131	2	1	0	0
3	pt	132	6	1	0	0
3	pt	133	4	1	0	0
3	pt	134	4	1	0	0
3	pt	135	5	1	0	0
3	pt	136	1	1	0	0
3	pt	137	2	1	0	0
3	pt	138	2	1	0	0
3	pt	139	7	1	0	0
3	pt	140	2	1	0	0
3	pt	141	3	1	0	0
3	pt	142	1	1	0	0
3	pt	143	3	1	0	0
3	pt	144	3	1	0	0
3	pt	145	6	1	0	0
3	pt	146	6	1	0	0
3	pt	147	4	1	0	0
3	pt	148	1	1	0	0
3	pt	149	6	0	0	0
3	pt	150	5	1	0	0
3	pt	151	2	1	0	0
3	pt	152	7	1	0	0
3	pt	153	2	1	0	0
3	pt	154	6	1	0	0
3	pt	155	2	1	0	0
3	pt	156	4	1	0	0
3	pt	157	6	1	0	0
3	pt	158	5	0	0	0
3	pt	159	6	1	0	0
3	pt	160	4	1	0	0
3	pt	161	2	1	0	0
3	pt	162	6	1	0	0
3	pt	163	6	1	0	0
3	pt	164	6	1	0	0
3	pt	165	2	1	0	0
3	pt	166	4	1	0	0
3	pt	167	2	1	0	0
3	pt	168	6	0	0	0
3	pt	169	6	1	0	0
3	pt	170	6	1	0	0
3	pt	171	7	1	0	0
3	pt	172	6	0	0	0
3	pt	173	7	1	0	0
3	pt	174	4	1	0	0
3	pt	175	1	1	0	0
3	pt	176	1	1	0	0
3	pt	177	3	1	0	0
3	pt	178	6	1	0	0
3	pt	179	6	1	0	0
3	pt	180	7	1	0	0
3	pt	181	2	1	0	0
3	pt	182	1	1	0	0
3	pt	183	6	0	0	0
3	pt	184	2	1	0	0
3	pt	185	4	1	0	0
3	pt	186	7	1	0	0
3	pt	187	4	1	0	0
3	pt	188	5	1	0	0
3	pt	189	4	1	0	0
